country_iso2,name,code,city,region,latitude,longitude,port_type,status,traffic_level,annual_capacity,teu_capacity,trade_volume,importance_score,weather_risk,political_risk,logistic_risk,risk_score,risk_level,main_industries,shipping_routes,ai_recommendation,description
FJ,"Lautoka Harbor",LAU61,Lautoka,"Western Division",-17.6,177.45,"River Port",Active,Medium,43183278,2299114,17231259,0.59,62,60,71,64.33,Medium,"Energy, Chemicals",4,"Optimize supply chain through Lautoka Harbor to reduce delays.","The port of Lautoka Harbor is located in Lautoka, Western Division. It plays a significant role in the region's trade."
FJ,Malai,MAL87,Malai,Fiji,-16.35,179.37,Seaport,Active,Low,44773725,2490606,15266074,0.87,30,96,35,53.67,Medium,"Energy, Textiles, Machinery",6,"Optimize supply chain through Malai to reduce delays.","The port of Malai is located in Malai, Fiji. It plays a significant role in the region's trade."
FJ,"Suva Harbor",SUV59,Suva,"Central Division",-18.13,178.42,Seaport,Active,Medium,39059726,3546879,15181378,0.7,8,30,37,25,Low,"Chemicals, Textiles",17,"Optimize supply chain through Suva Harbor to reduce delays.","The port of Suva Harbor is located in Suva, Central Division. It plays a significant role in the region's trade."
FI,Himanka,HIM90,Himanka,Finland,64,23.65,"River Port",Active,Low,42941480,3811220,3706830,0.58,53,37,61,50.33,Medium,"Textiles, Energy",3,"Optimize supply chain through Himanka to reduce delays.","The port of Himanka is located in Himanka, Finland. It plays a significant role in the region's trade."
FI,Naantali,NAA12,Naantali,Finland,60.47,22.02,"Offshore Terminal",Active,Low,45979415,1314032,18828877,0.74,45,54,7,35.33,Low,"Automotive, Energy, Textiles",20,"Optimize supply chain through Naantali to reduce delays.","The port of Naantali is located in Naantali, Finland. It plays a significant role in the region's trade."
FI,Jakobstad,JAK98,Jakobstad,Ostrobothnia,63.68,22.67,"Dry Port",Active,Medium,26545422,6732002,9715207,0.86,46,88,22,52,Medium,"Chemicals, Electronics",10,"Optimize supply chain through Jakobstad to reduce delays.","The port of Jakobstad is located in Jakobstad, Ostrobothnia. It plays a significant role in the region's trade."
FI,Hellnas,HEL97,Hellnas,Finland,63.28,22.23,Seaport,Active,High,46033223,4201074,8788885,0.51,77,37,73,62.33,Medium,"Electronics, Machinery",12,"Optimize supply chain through Hellnas to reduce delays.","The port of Hellnas is located in Hellnas, Finland. It plays a significant role in the region's trade."
FI,Signilskar,SIG35,Signilskar,Finland,60.2,19.33,"Dry Port",Active,High,37427393,2045921,15943896,0.74,26,2,32,20,Low,"Agriculture, Machinery",7,"Optimize supply chain through Signilskar to reduce delays.","The port of Signilskar is located in Signilskar, Finland. It plays a significant role in the region's trade."
FR,Port-vendres,POR28,Port-vendres,France,42.52,3.12,Seaport,Active,Low,24463264,569840,9860355,0.64,4,28,64,32,Low,Automotive,6,"Optimize supply chain through Port-vendres to reduce delays.","The port of Port-vendres is located in Port-vendres, France. It plays a significant role in the region's trade."
FR,Nice,NIC70,Nice,"Provence-Alpes-Côte d'Azur",43.7,7.28,"River Port",Active,Low,34351006,1786102,16063544,0.98,50,96,62,69.33,Medium,"Automotive, Machinery, Electronics",8,"Optimize supply chain through Nice to reduce delays.","The port of Nice is located in Nice, Provence-Alpes-Côte d'Azur. It plays a significant role in the region's trade."
FR,Donges,DON49,Donges,"Pays de la Loire",47.3,-2.07,"Offshore Terminal",Active,High,36037971,8247652,15465388,0.64,66,18,81,55,Medium,"Automotive, Chemicals",13,"Optimize supply chain through Donges to reduce delays.","The port of Donges is located in Donges, Pays de la Loire. It plays a significant role in the region's trade."
FR,"La Pallice",LAP95,"Fr Atl","France is best revised to Saint-Nazaire, Pays de la Loire.",46.17,-1.22,"River Port",Active,Low,15546963,3518843,1004886,0.5,62,73,17,50.67,Medium,"Chemicals, Agriculture",3,"Optimize supply chain through La Pallice to reduce delays.","The port of La Pallice is located in Fr Atl, France is best revised to Saint-Nazaire, Pays de la Loire.. It plays a significant role in the region's trade."
FR,"Dunkerque Port Ouest",DUN31,Dunkirk,Hauts-de-France,51.07,2.35,"Offshore Terminal",Active,Medium,12398209,7175687,7928042,0.67,73,71,70,71.33,Medium,"Electronics, Textiles, Machinery",14,"Optimize supply chain through Dunkerque Port Ouest to reduce delays.","The port of Dunkerque Port Ouest is located in Dunkirk, Hauts-de-France. It plays a significant role in the region's trade."
FR,Gravelines,GRA69,Gravelines,Hauts-de-France,51,2.12,"Dry Port",Active,High,30704044,3642017,15929000,0.7,91,14,89,64.67,Medium,"Chemicals, Agriculture",12,"Optimize supply chain through Gravelines to reduce delays.","The port of Gravelines is located in Gravelines, Hauts-de-France. It plays a significant role in the region's trade."
GF,"Degrad Des Cannes",DEG84,"Degrad Des Cannes","French Guiana",4.85,-52.27,"Offshore Terminal",Active,Medium,5104384,6925042,10238892,0.53,75,61,90,75.33,High,"Agriculture, Chemicals",16,"Optimize supply chain through Degrad Des Cannes to reduce delays.","The port of Degrad Des Cannes is located in Degrad Des Cannes, French Guiana. It plays a significant role in the region's trade."
PF,Vaitape,VAI65,Vaitape,"French Polynesia",-16.5,-151.75,Seaport,Active,High,47456920,5856035,7590705,0.62,27,6,7,13.33,Low,"Agriculture, Chemicals",16,"Optimize supply chain through Vaitape to reduce delays.","The port of Vaitape is located in Vaitape, French Polynesia. It plays a significant role in the region's trade."
PF,"Port Rikitea",POR22,"Port Rikitea","French Polynesia",-23.12,-134.97,"River Port",Active,Low,1498759,5180726,6115586,0.62,4,90,52,48.67,Medium,"Agriculture, Textiles, Machinery",20,"Optimize supply chain through Port Rikitea to reduce delays.","The port of Port Rikitea is located in Port Rikitea, French Polynesia. It plays a significant role in the region's trade."
PF,Papeete,PAP91,Papeete,"French Polynesia",-17.53,-149.58,"River Port",Active,Medium,35466904,101568,15901785,0.6,74,46,63,61,Medium,"Energy, Automotive",8,"Optimize supply chain through Papeete to reduce delays.","The port of Papeete is located in Papeete, French Polynesia. It plays a significant role in the region's trade."
PF,Atuona,ATU87,Atuona,"French Polynesia",-9.82,-139.03,"Dry Port",Active,Medium,44627311,2500466,2731093,0.8,54,78,37,56.33,Medium,"Energy, Agriculture",18,"Optimize supply chain through Atuona to reduce delays.","The port of Atuona is located in Atuona, French Polynesia. It plays a significant role in the region's trade."
PF,"Baie Taiohae",BAI45,"Baie Taiohae","French Polynesia",-8.93,-140.08,"River Port",Active,Medium,28986695,1064132,14361009,0.54,36,84,72,64,Medium,Textiles,11,"Optimize supply chain through Baie Taiohae to reduce delays.","The port of Baie Taiohae is located in Baie Taiohae, French Polynesia. It plays a significant role in the region's trade."
GA,"Cap Lopez",CAP43,"Cap Lopez",Gabon,-0.63,8.72,"River Port",Active,Low,2514878,5620336,8045196,0.68,47,14,75,45.33,Medium,"Electronics, Agriculture",13,"Optimize supply chain through Cap Lopez to reduce delays.","The port of Cap Lopez is located in Cap Lopez, Gabon. It plays a significant role in the region's trade."
GA,"M'bya Oil Terminal",MBY84,"M'bya Oil Terminal",Gabon,-3.88,10.93,"Offshore Terminal",Active,High,43820646,7479313,8785359,0.86,52,54,17,41,Medium,Agriculture,12,"Optimize supply chain through M'bya Oil Terminal to reduce delays.","The port of M'bya Oil Terminal is located in M'bya Oil Terminal, Gabon. It plays a significant role in the region's trade."
GA,"Oguendjo Terminal",OGU26,Oguendjo,Estuaire,-1.47,8.92,"River Port",Active,High,17554579,3949629,776345,0.73,91,96,64,83.67,High,Textiles,20,"Optimize supply chain through Oguendjo Terminal to reduce delays.","The port of Oguendjo Terminal is located in Oguendjo, Estuaire. It plays a significant role in the region's trade."
GA,Libreville,LIB86,Libreville,Estuaire,0.38,9.45,"Dry Port",Active,High,35684075,8845759,2912280,0.52,88,44,17,49.67,Medium,"Chemicals, Textiles, Machinery",9,"Optimize supply chain through Libreville to reduce delays.","The port of Libreville is located in Libreville, Estuaire. It plays a significant role in the region's trade."
GA,"Gamba Oil Terminal",GAM27,Gamba,Ogooué-Maritime,-2.83,10,"River Port",Active,High,17064327,7492050,1287945,0.52,76,39,51,55.33,Medium,"Energy, Textiles",4,"Optimize supply chain through Gamba Oil Terminal to reduce delays.","The port of Gamba Oil Terminal is located in Gamba, Ogooué-Maritime. It plays a significant role in the region's trade."
GA,"Port Gentil",POR88,"Port Gentil",Ogooué-Maritime,-0.7,8.8,"Dry Port",Active,High,33544914,5879538,14121341,0.66,88,36,97,73.67,Medium,Machinery,7,"Optimize supply chain through Port Gentil to reduce delays.","The port of Port Gentil is located in Port Gentil, Ogooué-Maritime. It plays a significant role in the region's trade."
GA,"Etame Terminal",ETA50,Port-Gentil,Ogooué-Maritime,-3.75,10.52,"Dry Port",Active,High,13572773,4132846,15080763,1,45,14,36,31.67,Low,"Automotive, Chemicals",18,"Optimize supply chain through Etame Terminal to reduce delays.","The port of Etame Terminal is located in Port-Gentil, Ogooué-Maritime. It plays a significant role in the region's trade."
GA,"Olowi Marine Terminal",OLO61,Port-Gentil,Ogooué-Maritime,-3.13,10.22,"Dry Port",Active,High,43029452,6027604,1773855,0.8,83,5,80,56,Medium,"Textiles, Machinery",2,"Optimize supply chain through Olowi Marine Terminal to reduce delays.","The port of Olowi Marine Terminal is located in Port-Gentil, Ogooué-Maritime. It plays a significant role in the region's trade."
GA,"Port Owendo",POR19,Owendo,Estuaire,0.28,9.5,"River Port",Active,Medium,3193502,9682610,3867744,0.61,95,77,33,68.33,Medium,"Agriculture, Machinery",19,"Optimize supply chain through Port Owendo to reduce delays.","The port of Port Owendo is located in Owendo, Estuaire. It plays a significant role in the region's trade."
GM,Banjul,BAN37,Banjul,Banjul,13.45,-16.57,"Offshore Terminal",Active,Low,5329745,3973324,9907760,0.91,3,69,22,31.33,Low,Textiles,20,"Optimize supply chain through Banjul to reduce delays.","The port of Banjul is located in Banjul, Banjul. It plays a significant role in the region's trade."
GE,Batumi,BAT53,Batumi,Adjara.,41.65,41.65,"River Port",Active,Medium,33279456,8897265,8377053,0.62,73,21,4,32.67,Low,"Automotive, Energy",20,"Optimize supply chain through Batumi to reduce delays.","The port of Batumi is located in Batumi, Adjara.. It plays a significant role in the region's trade."
GE,"Supsa Marine Terminal",SUP53,Supsa,Georgia,42.1,41.72,"Offshore Terminal",Active,Medium,20311783,2210781,16319913,0.72,66,53,76,65,Medium,Textiles,20,"Optimize supply chain through Supsa Marine Terminal to reduce delays.","The port of Supsa Marine Terminal is located in Supsa, Georgia. It plays a significant role in the region's trade."
GE,Poti,POT45,Poti,Georgia,42.15,41.58,"Offshore Terminal",Active,High,29782947,1635156,10557062,0.84,45,73,73,63.67,Medium,"Automotive, Machinery, Textiles",3,"Optimize supply chain through Poti to reduce delays.","The port of Poti is located in Poti, Georgia. It plays a significant role in the region's trade."
GE,Sokhumi,SOK95,Sokhumi,Georgia,42.98,40.98,"Offshore Terminal",Active,Low,23039604,682487,17596825,0.74,96,24,62,60.67,Medium,Energy,17,"Optimize supply chain through Sokhumi to reduce delays.","The port of Sokhumi is located in Sokhumi, Georgia. It plays a significant role in the region's trade."
DE,Bremerhaven,BRE91,Bremerhaven,Bremen,53.53,8.58,"River Port",Active,High,6759777,8780721,13581615,0.67,13,63,63,46.33,Medium,"Textiles, Energy",9,"Optimize supply chain through Bremerhaven to reduce delays.","The port of Bremerhaven is located in Bremerhaven, Bremen. It plays a significant role in the region's trade."
DE,Brake,BRA92,Brake,"Lower Saxony",53.33,8.48,"Offshore Terminal",Active,Medium,20407465,8089749,10386826,0.68,90,98,41,76.33,High,"Electronics, Automotive",2,"Optimize supply chain through Brake to reduce delays.","The port of Brake is located in Brake, Lower Saxony. It plays a significant role in the region's trade."
DE,Oldenburg,OLD62,Oldenburg,Germany,53.12,8.22,"Offshore Terminal",Active,Medium,27099720,3418701,10919761,0.87,2,27,12,13.67,Low,"Electronics, Energy",3,"Optimize supply chain through Oldenburg to reduce delays.","The port of Oldenburg is located in Oldenburg, Germany. It plays a significant role in the region's trade."
DE,Wismar,WIS95,Wismar,Mecklenburg-Vorpommern,53.9,11.47,"Dry Port",Active,High,48274733,4056439,19941633,0.71,90,14,85,63,Medium,"Textiles, Automotive, Agriculture",6,"Optimize supply chain through Wismar to reduce delays.","The port of Wismar is located in Wismar, Mecklenburg-Vorpommern. It plays a significant role in the region's trade."
DE,Butzfleth,BUT29,Stade,"Lower Saxony",53.65,9.52,Seaport,Active,Medium,20729237,426184,3895927,0.5,85,69,89,81,High,Agriculture,15,"Optimize supply chain through Butzfleth to reduce delays.","The port of Butzfleth is located in Stade, Lower Saxony. It plays a significant role in the region's trade."
DE,Elsfleth,ELS99,Elsfleth,Germany,53.23,8.47,"River Port",Active,Low,43204170,215592,19124998,0.71,44,62,30,45.33,Medium,"Agriculture, Automotive, Energy",13,"Optimize supply chain through Elsfleth to reduce delays.","The port of Elsfleth is located in Elsfleth, Germany. It plays a significant role in the region's trade."
DE,Kiel,KIE22,Kiel,Schleswig-Holstein,54.32,10.13,"River Port",Active,Medium,17789289,9709493,16117813,0.53,64,13,5,27.33,Low,Chemicals,13,"Optimize supply chain through Kiel to reduce delays.","The port of Kiel is located in Kiel, Schleswig-Holstein. It plays a significant role in the region's trade."
DE,"Brunsbuttel Canal Terminals",BRU57,Hamburg,Hamburg,53.9,9.15,"River Port",Active,Medium,42848219,1217420,1213961,0.9,25,40,100,55,Medium,Automotive,10,"Optimize supply chain through Brunsbuttel Canal Terminals to reduce delays.","The port of Brunsbuttel Canal Terminals is located in Hamburg, Hamburg. It plays a significant role in the region's trade."
GH,Saltpond,SAL21,Saltpond,Ghana,5.2,-1.05,"Dry Port",Active,Low,33528823,7719773,6466755,0.69,55,25,55,45,Medium,"Electronics, Automotive, Agriculture",19,"Optimize supply chain through Saltpond to reduce delays.","The port of Saltpond is located in Saltpond, Ghana. It plays a significant role in the region's trade."
GH,Takoradi,TAK92,Takoradi,"Western Region",4.88,-1.73,"Offshore Terminal",Active,Medium,44520783,233712,8726175,0.57,38,82,58,59.33,Medium,"Agriculture, Energy",3,"Optimize supply chain through Takoradi to reduce delays.","The port of Takoradi is located in Takoradi, Western Region. It plays a significant role in the region's trade."
GH,Tema,TEM97,Tema,"Greater Accra",5.62,0.02,Seaport,Active,High,1669377,4222088,1095054,0.85,53,95,39,62.33,Medium,Energy,3,"Optimize supply chain through Tema to reduce delays.","The port of Tema is located in Tema, Greater Accra. It plays a significant role in the region's trade."
GH,Sekondi,SEK57,Sekondi,Ghana,4.95,-1.7,"Dry Port",Active,Medium,11258737,8917151,14775313,0.71,99,14,95,69.33,Medium,"Electronics, Textiles",10,"Optimize supply chain through Sekondi to reduce delays.","The port of Sekondi is located in Sekondi, Ghana. It plays a significant role in the region's trade."
GI,"Europa Point",EUR50,Huelva,Andalusia,36.13,-5.35,"Offshore Terminal",Active,Low,40108015,202149,17935656,0.9,45,17,10,24,Low,Textiles,19,"Optimize supply chain through Europa Point to reduce delays.","The port of Europa Point is located in Huelva, Andalusia. It plays a significant role in the region's trade."
GR,Andros,AND49,Andros,Greece,37.83,24.95,"Offshore Terminal",Active,Low,33833670,4020259,19323959,0.68,63,28,20,37,Low,"Electronics, Chemicals, Machinery",3,"Optimize supply chain through Andros to reduce delays.","The port of Andros is located in Andros, Greece. It plays a significant role in the region's trade."
